J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-02-03,2024-04-22,Monday,27650,28900,27650,28000,28200,651079,18352356450,209,زدشت,کشت و صنعت دشت خرم دره,فرابورس,24482,25588,24482,24791,24969
1403-02-04,2024-04-23,Tuesday,28600,29400,28000,29050,28600,835765,23893278950,399,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25323,26031,24791,25721,25323
1403-02-05,2024-04-24,Wednesday,29050,29700,28500,28900,28850,333021,9610882850,203,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25721,26297,25234,25588,25544
1403-02-08,2024-04-27,Saturday,29400,29950,28500,29200,29050,1091182,31714579300,409,زدشت,کشت و صنعت دشت خرم دره,فرابورس,26031,26518,25234,25854,25721
1403-02-09,2024-04-28,Sunday,29550,29550,28750,28850,28950,246969,7149938800,191,زدشت,کشت و صنعت دشت خرم دره,فرابورس,26164,26164,25456,25544,25633
1403-02-10,2024-04-29,Monday,29050,29400,28400,28400,28750,431847,12418953850,172,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25721,26031,25146,25146,25456
1403-02-11,2024-04-30,Tuesday,29100,29100,27600,28600,28450,439910,12509627550,141,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25765,25765,24437,25323,25190
1403-02-12,2024-05-01,Wednesday,27350,28850,27350,28850,28450,256488,7291337350,259,زدشت,کشت و صنعت دشت خرم دره,فرابورس,24216,25544,24216,25544,25190
1403-02-16,2024-05-05,Sunday,29100,29500,28600,28850,29150,451718,13168829600,223,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25765,26120,25323,25544,25810
1403-02-17,2024-05-06,Monday,29000,29050,27850,28350,28200,348936,9841321500,159,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25677,25721,24659,25101,24969
1403-02-18,2024-05-07,Tuesday,28650,28650,26900,27550,27350,753678,20609270050,245,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25367,25367,23818,24393,24216
1403-02-19,2024-05-08,Wednesday,28750,28750,26900,27250,27150,207886,5648196700,104,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25456,25456,23818,24127,24039
1403-02-22,2024-05-11,Saturday,26700,27800,26300,27150,26550,562996,14941524350,213,زدشت,کشت و صنعت دشت خرم دره,فرابورس,23640,24614,23286,24039,23508
1403-02-23,2024-05-12,Sunday,27500,27500,26250,26950,26650,288202,7687482000,150,زدشت,کشت و صنعت دشت خرم دره,فرابورس,24349,24349,23242,23862,23596
1403-02-24,2024-05-13,Monday,27300,27350,25200,25850,25750,321421,8278135450,180,زدشت,کشت و صنعت دشت خرم دره,فرابورس,24172,24216,22312,22888,22799
1403-02-25,2024-05-14,Tuesday,24200,26900,24200,25600,25550,249555,6373082350,151,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21427,23818,21427,22666,22622
1403-02-26,2024-05-15,Wednesday,26100,26100,24800,25900,25350,208312,5278617450,141,زدشت,کشت و صنعت دشت خرم دره,فرابورس,23109,23109,21958,22932,22445
1403-02-29,2024-05-18,Saturday,26550,26800,25050,25550,25800,380246,9805971550,128,زدشت,کشت و صنعت دشت خرم دره,فرابورس,23508,23729,22179,22622,22844
1403-02-30,2024-05-19,Sunday,26000,26000,24000,24350,24200,339335,8206187550,184,زدشت,کشت و صنعت دشت خرم دره,فرابورس,23021,23021,21250,21560,21427
1403-03-01,2024-05-21,Tuesday,24650,24650,23950,24650,24600,307367,7566658550,100,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21825,21825,21206,21825,21781
1403-03-05,2024-05-25,Saturday,25000,25050,24150,24150,24300,472419,11482704550,162,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22135,22179,21383,21383,21515
1403-03-06,2024-05-26,Sunday,23850,23850,23850,23850,23850,57606,1373903100,43,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21117,21117,21117,21117,21117
1403-03-07,2024-05-27,Monday,23400,23450,23400,23450,23400,683573,15995699900,119,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20719,20763,20719,20763,20719
1403-03-08,2024-05-28,Tuesday,23800,23850,23250,23450,23550,441216,10398855050,169,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21073,21117,20586,20763,20851
1403-03-09,2024-05-29,Wednesday,23550,24000,23550,24000,23950,164701,3948324000,32,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20851,21250,20851,21250,21206
1403-03-12,2024-06-01,Saturday,24400,24400,23700,24100,24050,93153,2240678400,69,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21604,21604,20984,21338,21294
1403-03-13,2024-06-02,Sunday,23900,24000,23600,23600,23650,283077,6688013000,78,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21161,21250,20896,20896,20940
1403-03-16,2024-06-05,Wednesday,23400,23700,23200,23350,23250,221431,5149659150,133,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20719,20984,20541,20674,20586
1403-03-19,2024-06-08,Saturday,22800,23600,22800,22800,22800,500547,11412734700,82,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20187,20896,20187,20187,20187
1403-03-20,2024-06-09,Sunday,22450,23200,22350,22900,22500,200591,4517835800,122,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19877,20541,19789,20276,19922
1403-03-21,2024-06-10,Monday,22750,22950,22700,22950,22950,199537,4578704350,56,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20143,20320,20099,20320,20320
1403-03-22,2024-06-11,Tuesday,23400,23400,23300,23400,23400,67610,1581854000,50,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20719,20719,20630,20719,20719
1403-03-23,2024-06-12,Wednesday,23850,23850,23400,23850,23850,931340,22208140650,162,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21117,21117,20719,21117,21117
1403-03-26,2024-06-15,Saturday,24200,24200,23400,23400,23500,589991,13859005950,231,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21427,21427,20719,20719,20807
1403-03-27,2024-06-16,Sunday,23900,23950,23350,23950,23850,244412,5823163250,97,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21161,21206,20674,21206,21117
1403-03-29,2024-06-18,Tuesday,24300,24300,24050,24300,24300,967583,23490271300,206,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21515,21515,21294,21515,21515
1403-03-30,2024-06-19,Wednesday,24300,24750,24300,24750,24750,466782,11546248150,119,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21515,21914,21515,21914,21914
1403-04-02,2024-06-22,Saturday,25000,25200,24750,24900,25100,262874,6591940650,175,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22135,22312,21914,22047,22224
1403-04-03,2024-06-23,Sunday,25000,25600,24900,25600,25550,673117,17209943250,139,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22135,22666,22047,22666,22622
1403-04-04,2024-06-24,Monday,25900,25900,25050,25050,25150,500307,12573329750,224,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22932,22932,22179,22179,22268
1403-04-06,2024-06-26,Wednesday,25050,25650,24700,25650,25600,1626280,41653431300,192,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22179,22711,21870,22711,22666
1403-04-09,2024-06-29,Saturday,25650,26800,24350,24700,25150,1656578,41660104150,268,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22711,23729,21560,21870,22268
1403-04-13,2024-07-03,Wednesday,23800,24400,23600,24000,24000,263029,6319126200,98,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22268,22829,22081,22455,22455
1403-04-16,2024-07-06,Saturday,25300,25400,25300,25400,25400,82667,2099521800,48,زدشت,کشت و صنعت دشت خرم دره,فرابورس,23672,23765,23672,23765,23765
1403-04-17,2024-07-07,Sunday,26900,26900,25750,26050,26350,689700,18184011800,221,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25169,25169,24093,24373,24654
1403-04-18,2024-07-08,Monday,25200,26500,25200,25550,26100,319468,8343463800,169,زدشت,کشت و صنعت دشت خرم دره,فرابورس,23578,24794,23578,23905,24420
1403-04-19,2024-07-09,Tuesday,26100,26350,25350,25450,25750,176933,4557634100,95,زدشت,کشت و صنعت دشت خرم دره,فرابورس,24420,24654,23718,23812,24093
1403-04-20,2024-07-10,Wednesday,26400,26400,24550,24700,24800,306696,7610610550,133,زدشت,کشت و صنعت دشت خرم دره,فرابورس,24701,24701,22970,23110,23204
1403-04-23,2024-07-13,Saturday,24650,26000,23350,23650,23850,1156088,27595678950,274,زدشت,کشت و صنعت دشت خرم دره,فرابورس,23063,24326,21847,22128,22315
1403-04-24,2024-07-14,Sunday,24000,24300,23100,24000,23750,951588,22597233250,174,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22455,22736,21613,22455,22221
1403-04-27,2024-07-17,Wednesday,24500,24900,24000,24100,24300,437577,10633883850,165,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22923,23297,22455,22549,22736
1403-04-30,2024-07-20,Saturday,24100,24900,23800,23800,24350,407822,9929047650,165,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22549,23297,22268,22268,22783
1403-04-31,2024-07-21,Sunday,23800,23950,23250,23850,23550,219833,5177585350,98,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22268,22408,21753,22315,22034
1403-05-01,2024-07-22,Monday,23900,23950,23100,23900,23500,340993,8013157850,169,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22362,22408,21613,22362,21987
1403-05-02,2024-07-23,Tuesday,24000,24700,23500,24450,24450,327883,8011470800,162,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22455,23110,21987,22876,22876
1403-05-03,2024-07-24,Wednesday,24850,24900,24000,24350,24150,213690,5161699500,78,زدشت,کشت و صنعت دشت خرم دره,فرابورس,23250,23297,22455,22783,22596
1403-05-06,2024-07-27,Saturday,24900,24900,23800,24000,24100,204441,4930456550,146,زدشت,کشت و صنعت دشت خرم دره,فرابورس,23297,23297,22268,22455,22549
1403-05-08,2024-07-29,Monday,24700,24700,22750,23200,22950,228454,5242340300,127,زدشت,کشت و صنعت دشت خرم دره,فرابورس,23110,23110,21286,21707,21473
1403-05-09,2024-07-30,Tuesday,22350,23850,22350,22950,22800,249576,5688986400,118,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20911,22315,20911,21473,21332
1403-05-10,2024-07-31,Wednesday,21450,22400,21450,21550,21500,1191827,25605190850,159,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20069,20958,20069,20163,20116
1403-05-13,2024-08-03,Saturday,20900,20900,20250,20350,20400,798771,16278716550,346,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19555,19555,18946,19040,19087
1403-05-14,2024-08-04,Sunday,20400,20600,20250,20600,20500,236557,4845602950,89,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19087,19274,18946,19274,19180
1403-05-15,2024-08-05,Monday,20500,20550,20300,20350,20500,131354,2675910700,92,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19180,19227,18993,19040,19180
1403-05-16,2024-08-06,Tuesday,20500,20650,20300,20300,20400,606481,12358928350,130,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19180,19321,18993,18993,19087
1403-05-20,2024-08-10,Saturday,20400,20400,20200,20250,20350,237702,4814925200,105,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19087,19087,18900,18946,19040
1403-05-21,2024-08-11,Sunday,20200,20200,20150,20150,20350,44865,904155400,44,زدشت,کشت و صنعت دشت خرم دره,فرابورس,18900,18900,18853,18853,19040
1403-05-22,2024-08-12,Monday,20150,20350,20150,20150,20300,228421,4610266150,154,زدشت,کشت و صنعت دشت خرم دره,فرابورس,18853,19040,18853,18853,18993
1403-05-23,2024-08-13,Tuesday,20100,20200,20100,20100,20300,71023,1427946150,35,زدشت,کشت و صنعت دشت خرم دره,فرابورس,18806,18900,18806,18806,18993
1403-05-24,2024-08-14,Wednesday,20100,20500,20100,20500,20350,157243,3222269250,61,زدشت,کشت و صنعت دشت خرم دره,فرابورس,18806,19180,18806,19180,19040
1403-05-27,2024-08-17,Saturday,20750,20750,20750,20750,20450,188827,3918160250,37,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19414,19414,19414,19414,19134
1403-05-28,2024-08-18,Sunday,20850,20850,20650,20650,20600,274441,5719241650,71,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19508,19508,19321,19321,19274
