J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-01-27,2024-04-15,Monday,9000,9120,8970,9120,9070,1365135,12375795970,124,رنیک,جنرال مکانیک,فرابورس,4246,4303,4232,4303,4279
1403-01-28,2024-04-16,Tuesday,9140,9140,8980,8980,9010,2063033,18583241610,195,رنیک,جنرال مکانیک,فرابورس,4312,4312,4237,4237,4251
1403-01-29,2024-04-17,Wednesday,9000,9100,8920,9060,9020,1153335,10403636140,189,رنیک,جنرال مکانیک,فرابورس,4246,4293,4208,4275,4256
1403-02-01,2024-04-20,Saturday,9370,9470,9130,9470,9430,1585103,14951859120,120,رنیک,جنرال مکانیک,فرابورس,4421,4468,4308,4468,4449
1403-02-02,2024-04-21,Sunday,9850,9900,9590,9790,9870,3547980,35029153750,353,رنیک,جنرال مکانیک,فرابورس,4647,4671,4525,4619,4657
1403-02-03,2024-04-22,Monday,9450,10200,9450,10180,10050,2893885,29084787650,329,رنیک,جنرال مکانیک,فرابورس,4459,4812,4459,4803,4742
1403-02-04,2024-04-23,Tuesday,9960,10260,9950,10260,10090,1137409,11472454020,229,رنیک,جنرال مکانیک,فرابورس,4699,4841,4694,4841,4761
1403-02-05,2024-04-24,Wednesday,10270,10270,10050,10140,10180,757198,7708429890,136,رنیک,جنرال مکانیک,فرابورس,4845,4845,4742,4784,4803
1403-02-08,2024-04-27,Saturday,10180,10530,9700,9980,9970,3927199,39158253030,555,رنیک,جنرال مکانیک,فرابورس,4803,4968,4577,4709,4704
1403-02-09,2024-04-28,Sunday,9800,10130,9750,9990,10020,1114753,11169555640,220,رنیک,جنرال مکانیک,فرابورس,4624,4779,4600,4713,4728
1403-02-10,2024-04-29,Monday,9870,10240,9870,10000,9990,870482,8692609160,205,رنیک,جنرال مکانیک,فرابورس,4657,4831,4657,4718,4713
1403-02-11,2024-04-30,Tuesday,9960,10100,9600,10040,9920,1168968,11599451600,215,رنیک,جنرال مکانیک,فرابورس,4699,4765,4529,4737,4680
1403-02-12,2024-05-01,Wednesday,9720,10050,9720,10030,9920,239490,2375052790,76,رنیک,جنرال مکانیک,فرابورس,4586,4742,4586,4732,4680
1403-02-16,2024-05-05,Sunday,9830,10200,9820,9900,10010,995884,9964442850,234,رنیک,جنرال مکانیک,فرابورس,4638,4812,4633,4671,4723
1403-02-17,2024-05-06,Monday,9860,10170,9850,9850,9920,420144,4168177270,150,رنیک,جنرال مکانیک,فرابورس,4652,4798,4647,4647,4680
1403-02-18,2024-05-07,Tuesday,9860,10070,9750,9780,9940,665635,6615702310,169,رنیک,جنرال مکانیک,فرابورس,4652,4751,4600,4614,4690
1403-02-19,2024-05-08,Wednesday,9750,10090,9720,9720,9900,745912,7388207020,180,رنیک,جنرال مکانیک,فرابورس,4600,4761,4586,4586,4671
1403-02-22,2024-05-11,Saturday,10050,10050,9420,9670,9570,458253,4383206830,173,رنیک,جنرال مکانیک,فرابورس,4742,4742,4444,4562,4515
1403-02-23,2024-05-12,Sunday,9920,9920,9100,9130,9250,1591707,14724991230,300,رنیک,جنرال مکانیک,فرابورس,4680,4680,4293,4308,4364
